source,target,ricciCurvature,group,weight,low,bfcsecond
5,19,0.3592592592592587,0,1.0,0.3214814814814815,0.07133058984910837
5,20,0.3758620689655179,0,1.0,0.32827586206896564,0.06420927467300833
5,22,0.38857142857142923,0,1.0,0.3800000000000001,0.06760204081632654
5,23,0.3635714285714291,0,1.0,0.2685714285714287,0.06760204081632654
5,24,0.38307692307692365,0,1.0,0.49538461538461553,0.07544378698224852
5,25,0.380000000000001,0,1.0,0.2660869565217392,0.0768
5,29,0.3681818181818187,0,1.0,0.3036363636363637,0.0752
5,38,-0.13999999999999968,1,1.0,-1.72,0.08
5,42,-0.14909090909090916,1,1.0,-1.5781818181818184,0.0736
6,7,0.43999999999999995,0,1.0,0.56,0.0768
6,9,0.38761904761904764,0,1.0,0.47238095238095223,0.0736
6,10,0.38173913043478347,0,1.0,0.38956521739130434,0.0768
6,11,0.3478571428571443,0,1.0,0.2685714285714287,0.06760204081632654
6,12,0.40166666666666684,0,1.0,0.475,0.0784
6,13,0.41999999999999993,0,1.0,0.43999999999999995,0.08
6,14,0.4216666666666665,0,1.0,0.5966666666666668,0.0784
6,15,0.39034482758620725,0,1.0,0.4372413793103448,0.06420927467300833
6,17,0.3476190476190475,0,1.0,0.21714285714285708,0.0736
6,18,0.35000000000000075,0,1.0,0.2685714285714287,0.06760204081632654
6,19,0.35777777777777753,0,1.0,0.4355555555555555,0.07133058984910837
6,20,0.38482758620689717,0,1.0,0.4372413793103448,0.06420927467300833
6,22,0.40857142857143025,0,1.0,0.49142857142857144,0.06760204081632654
6,23,0.361428571428572,0,1.0,0.3800000000000001,0.06760204081632654
6,24,0.40307692307692367,0,1.0,0.49538461538461553,0.07544378698224852
6,25,0.4000000000000008,0,1.0,0.38956521739130434,0.0768
6,26,0.35727272727272796,0,1.0,0.3036363636363637,0.0752
6,27,0.33076923076923126,0,1.0,0.1446153846153847,0.07544378698224852
6,28,0.32222222222222185,0,1.0,0.20740740740740726,0.07133058984910837
6,52,-0.2052173913043469,1,1.0,-1.7095652173913043,0.0752
7,9,0.3476190476190475,0,1.0,0.21714285714285708,0.0736
7,12,0.4016666666666665,0,1.0,0.475,0.0784
7,13,0.3799999999999999,0,1.0,0.20000000000000007,0.08
7,14,0.3816666666666666,0,1.0,0.3533333333333333,0.0784
7,15,0.37931034482758663,0,1.0,0.32827586206896564,0.06420927467300833
7,16,0.36272727272727323,0,1.0,0.3036363636363637,0.0752
7,17,0.3276190476190475,0,1.0,0.08952380952380945,0.0736
7,18,0.35000000000000075,0,1.0,0.15714285714285725,0.06760204081632654
7,19,0.3592592592592587,0,1.0,0.3214814814814815,0.07133058984910837
7,20,0.3937931034482762,0,1.0,0.4372413793103448,0.06420927467300833
7,21,0.32000000000000084,0,1.0,-0.10434782608695636,0.0768
7,22,0.3885714285714298,0,1.0,0.3800000000000001,0.06760204081632654
7,23,0.35500000000000076,0,1.0,0.2685714285714287,0.06760204081632654
7,24,0.38307692307692354,0,1.0,0.3784615384615384,0.07544378698224852
7,25,0.36000000000000076,0,1.0,0.14260869565217393,0.0768
7,26,0.3254545454545462,0,1.0,0.05272727272727262,0.0752
7,27,0.35076923076923106,0,1.0,0.1446153846153847,0.07544378698224852
7,49,-0.13928571428571268,1,1.0,-1.737142857142857,0.06760204081632654
7,52,-0.16521739130434687,1,1.0,-1.7095652173913043,0.0752
8,13,0.28000000000000036,0,1.0,-0.136470588235294,0.0656
8,14,0.2622549019607847,0,1.0,-0.09313725490196079,0.07118055555555555
8,15,0.2758620689655179,0,1.0,-0.024340770791075106,0.054696789536266346
8,16,0.28877005347593554,0,1.0,-0.14438502673796794,0.08057851239669421
8,17,0.2801120448179275,0,1.0,-0.24649859943977603,0.08616780045351474
8,18,0.26680672268907635,0,1.0,-0.11764705882352944,0.05739795918367347
8,20,0.2636916835699802,0,1.0,-0.024340770791075106,0.054696789536266346
8,21,0.30434782608695676,0,1.0,-0.04603580562659848,0.07561436672967864
8,22,0.256302521008404,0,1.0,-0.11764705882352944,0.05739795918367347
8,23,0.2384453781512612,0,1.0,-0.11764705882352944,0.05739795918367347
8,24,0.29751131221719485,0,1.0,0.09502262443438902,0.06360946745562131
8,28,0.2549019607843135,0,1.0,-0.21350762527233125,0.06035665294924554
8,29,0.31149732620320825,0,1.0,0.005347593582887611,0.08057851239669421
8,48,-0.20294117647058796,1,1.0,-1.6235294117647057,0.0925
9,10,0.4130434782608694,0,1.0,0.46997929606625255,0.0831758034026465
9,11,0.2857142857142865,0,1.0,0.0714285714285714,0.0625
9,13,0.30761904761904746,0,1.0,-0.03809523809523807,0.0736
9,14,0.3958333333333336,0,1.0,0.4047619047619049,0.078125
9,15,0.34072249589491,0,1.0,0.3793103448275862,0.059453032104637336
9,16,0.3636363636363634,0,1.0,0.1255411255411255,0.08884297520661157
9,17,0.40476190476190466,0,1.0,0.33333333333333337,0.09523809523809523
9,18,0.3095238095238102,0,1.0,0.19047619047619047,0.0625
9,19,0.3121693121693119,0,1.0,0.35978835978835966,0.06584362139917696
9,20,0.3538587848932676,0,1.0,0.3793103448275862,0.059453032104637336
9,21,0.351966873706004,0,1.0,0.20082815734989656,0.0831758034026465
9,22,0.3690476190476195,0,1.0,0.4285714285714287,0.0625
9,23,0.3333333333333338,0,1.0,0.30952380952380965,0.0625
9,25,0.3478260869565212,0,1.0,0.06625258799171851,0.0831758034026465
9,26,0.4090909090909085,0,1.0,0.4025974025974026,0.08884297520661157
9,28,0.2857142857142856,0,1.0,0.11640211640211628,0.06584362139917696
10,12,0.4166666666666674,0,1.0,0.4528985507246378,0.08159722222222222
10,13,0.3634782608695659,0,1.0,0.2660869565217392,0.0768
10,14,0.39583333333333426,0,1.0,0.32608695652173925,0.08159722222222222
10,15,0.37556221889055563,0,1.0,0.5172413793103449,0.06183115338882283
10,16,0.36956521739130455,0,1.0,0.16403162055335974,0.08506616257088846
10,17,0.36956521739130377,0,1.0,0.20082815734989656,0.0831758034026465
10,18,0.3291925465838508,0,1.0,0.3416149068322981,0.06505102040816327
10,19,0.30595813204508826,0,1.0,0.27697262479871176,0.06858710562414266
10,21,0.36956521739130443,0,1.0,0.26086956521739113,0.08695652173913043
10,22,0.40062111801242173,0,1.0,0.5714285714285713,0.06505102040816327
10,23,0.3610248447204967,0,1.0,0.4565217391304347,0.06505102040816327
10,24,0.40384615384615463,0,1.0,0.45150501672240806,0.07248520710059171
10,25,0.39130434782608703,0,1.0,0.26086956521739113,0.08695652173913043
10,26,0.3903162055335969,0,1.0,0.29644268774703564,0.08506616257088846
10,27,0.2959866220735784,0,1.0,0.09030100334448177,0.07248520710059171
10,28,0.31239935587761647,0,1.0,0.27697262479871176,0.06858710562414266
10,29,0.3913043478260869,0,1.0,0.29644268774703564,0.08506616257088846
11,12,0.34821428571428603,0,1.0,0.41666666666666663,0.0663265306122449
11,14,0.33035714285714357,0,1.0,0.3035714285714285,0.0663265306122449
11,15,0.3768472906403939,0,1.0,0.33866995073891615,0.06777645659928656
11,16,0.318181818181818,0,1.0,0.2662337662337665,0.06377551020408163
11,17,0.28571428571428636,0,1.0,0.0714285714285714,0.0625
11,18,0.39285714285714324,0,1.0,0.2857142857142857,0.07142857142857142
11,19,0.3544973544973543,0,1.0,0.09788359788359802,0.07015306122448979
11,20,0.3934729064039406,0,1.0,0.5480295566502462,0.06777645659928656
11,21,0.32142857142857095,0,1.0,-0.0031055900621119736,0.06505102040816327
11,22,0.35714285714285743,0,1.0,0.3928571428571428,0.07142857142857142
11,23,0.37500000000000033,0,1.0,0.2857142857142857,0.07142857142857142
11,24,0.34340659340659385,0,1.0,0.34615384615384615,0.06887755102040816
11,25,0.311335403726708,0,1.0,0.22670807453416153,0.06505102040816327
11,26,0.3051948051948048,0,1.0,0.032467532467532534,0.06377551020408163
11,27,0.35714285714285765,0,1.0,0.12637362637362637,0.06887755102040816
11,28,0.3544973544973541,0,1.0,0.09788359788359802,0.07015306122448979
11,29,0.28733766233766234,0,1.0,0.14935064935064934,0.06377551020408163
11,36,-0.15838509316770089,1,1.0,-1.611801242236025,0.06505102040816327
11,47,-0.10989010989010883,1,1.0,-1.3021978021978022,0.06887755102040816
11,49,-0.10714285714285587,1,1.0,-1.4285714285714288,0.07142857142857142
11,50,-0.1904761904761889,1,1.0,-1.5952380952380953,0.0625
12,13,0.36166666666666636,0,1.0,0.2316666666666668,0.0784
12,14,0.4166666666666665,0,1.0,0.41666666666666674,0.08333333333333333
12,15,0.37284482758620663,0,1.0,0.47557471264367823,0.06302021403091558
12,16,0.41666666666666596,0,1.0,0.49242424242424254,0.0798611111111111
12,17,0.3750000000000002,0,1.0,0.2738095238095237,0.078125
12,18,0.33333333333333404,0,1.0,0.3035714285714285,0.0663265306122449
12,19,0.30324074074074114,0,1.0,0.2407407407407407,0.06995884773662552
12,20,0.37643678160919547,0,1.0,0.47557471264367823,0.06302021403091558
12,21,0.35235507246376896,0,1.0,0.32608695652173925,0.08159722222222222
12,22,0.39880952380952417,0,1.0,0.5297619047619047,0.0663265306122449
12,23,0.36309523809523847,0,1.0,0.41666666666666663,0.0663265306122449
12,24,0.42147435897435936,0,1.0,0.6506410256410255,0.07396449704142012
12,25,0.41576086956521796,0,1.0,0.4528985507246378,0.08159722222222222
12,27,0.37019230769230804,0,1.0,0.6506410256410255,0.07396449704142012
12,28,0.3078703703703708,0,1.0,0.2407407407407407,0.06995884773662552
12,29,0.39583333333333304,0,1.0,0.36363636363636376,0.0798611111111111
13,15,0.3793103448275865,0,1.0,0.32827586206896564,0.06420927467300833
13,18,0.3678571428571433,0,1.0,0.2685714285714287,0.06760204081632654
13,19,0.32222222222222163,0,1.0,0.09333333333333338,0.07133058984910837
13,20,0.3675862068965521,0,1.0,0.32827586206896564,0.06420927467300833
13,22,0.406428571428572,0,1.0,0.49142857142857144,0.06760204081632654
13,23,0.35285714285714365,0,1.0,0.3800000000000001,0.06760204081632654
13,24,0.4023076923076929,0,1.0,0.49538461538461553,0.07544378698224852
13,26,0.3681818181818185,0,1.0,0.3036363636363637,0.0752
13,27,0.31230769230769295,0,1.0,-0.08923076923076934,0.07544378698224852
13,28,0.3392592592592586,0,1.0,0.20740740740740726,0.07133058984910837
13,29,0.36272727272727334,0,1.0,0.3036363636363637,0.0752
13,48,-0.125,1,1.0,-1.56,0.0704
13,57,-0.16249999999999964,1,1.0,-1.5933333333333335,0.0784
14,15,0.37284482758620685,0,1.0,0.47557471264367823,0.06302021403091558
14,16,0.41666666666666585,0,1.0,0.49242424242424254,0.0798611111111111
14,18,0.35119047619047694,0,1.0,0.41666666666666663,0.0663265306122449
14,19,0.3032407407407407,0,1.0,0.2407407407407407,0.06995884773662552
14,20,0.37643678160919525,0,1.0,0.47557471264367823,0.06302021403091558
14,21,0.3940217391304357,0,1.0,0.4528985507246378,0.08159722222222222
14,22,0.41666666666666685,0,1.0,0.6428571428571427,0.0663265306122449
14,23,0.3809523809523817,0,1.0,0.5297619047619047,0.0663265306122449
14,24,0.4423076923076925,0,1.0,0.6506410256410255,0.07396449704142012
14,26,0.39393939393939337,0,1.0,0.36363636363636376,0.0798611111111111
14,27,0.29487179487179516,0,1.0,0.0576923076923076,0.07396449704142012
14,28,0.3240740740740744,0,1.0,0.3564814814814815,0.06995884773662552
15,16,0.34404388714733625,0,1.0,0.3338557993730408,0.06064209274673008
15,17,0.34072249589490944,0,1.0,0.3793103448275862,0.059453032104637336
15,19,0.33971902937420106,0,1.0,0.2630906768837804,0.06658739595719382
15,20,0.4482758620689654,0,1.0,0.6206896551724138,0.06896551724137931
15,21,0.3620689655172422,0,1.0,0.2923538230884558,0.06183115338882283
15,22,0.4334975369458127,0,1.0,0.6527093596059111,0.06777645659928656
15,23,0.4298029556650246,0,1.0,0.6527093596059111,0.06777645659928656
15,24,0.40053050397877965,0,1.0,0.6167108753315651,0.06539833531510107
15,25,0.371064467766118,0,1.0,0.40479760119940045,0.06183115338882283
15,26,0.36128526645768144,0,1.0,0.3338557993730408,0.06064209274673008
15,27,0.3541114058355437,0,1.0,0.2944297082228119,0.06539833531510107
15,28,0.37420178799489057,0,1.0,0.4750957854406129,0.06658739595719382
15,29,0.3385579937304082,0,1.0,0.3338557993730408,0.06064209274673008
15,44,-0.16068965517241285,1,1.0,-1.633103448275862,0.06420927467300833
15,54,-0.1921182266009851,1,1.0,-1.6502463054187193,0.06777645659928656
16,17,0.3636363636363632,0,1.0,0.1255411255411255,0.08884297520661157
16,18,0.3003246753246753,0,1.0,0.14935064935064934,0.06377551020408163
16,20,0.3495297805642644,0,1.0,0.3338557993730408,0.06064209274673008
16,21,0.3715415019762849,0,1.0,0.29644268774703564,0.08506616257088846
16,22,0.36688311688311626,0,1.0,0.3831168831168833,0.06377551020408163
16,23,0.3311688311688309,0,1.0,0.2662337662337665,0.06377551020408163
16,24,0.3846153846153838,0,1.0,0.37062937062937074,0.07100591715976332
16,25,0.36956521739130455,0,1.0,0.16403162055335974,0.08506616257088846
16,26,0.36363636363636376,0,1.0,0.09090909090909094,0.09090909090909091
16,27,0.29895104895104885,0,1.0,0.24825174825174834,0.07100591715976332
16,28,0.31313131313131304,0,1.0,0.3164983164983165,0.06721536351165981
17,18,0.3095238095238102,0,1.0,0.19047619047619047,0.0625
17,19,0.2566137566137566,0,1.0,-0.005291005291005235,0.06584362139917696
17,20,0.33661740558292297,0,1.0,0.2627257799671593,0.059453032104637336
17,21,0.3498964803312625,0,1.0,0.3354037267080745,0.0831758034026465
17,23,0.315476190476191,0,1.0,0.19047619047619047,0.0625
17,25,0.3913043478260865,0,1.0,0.3354037267080745,0.0831758034026465
17,27,0.2875457875457881,0,1.0,0.04029304029304026,0.0695266272189349
17,29,0.3863636363636359,0,1.0,0.264069264069264,0.08884297520661157
18,19,0.3544973544973541,0,1.0,0.2063492063492065,0.06887755102040816
18,20,0.4119458128078817,0,1.0,0.5480295566502462,0.06777645659928656
18,21,0.35714285714285665,0,1.0,0.22670807453416153,0.06505102040816327
18,22,0.3928571428571431,0,1.0,0.4999999999999999,0.07142857142857142
18,24,0.362637362637363,0,1.0,0.456043956043956,0.06887755102040816
18,26,0.3457792207792202,0,1.0,0.2662337662337665,0.06377551020408163
18,27,0.3337912087912094,0,1.0,0.016483516483516314,0.06887755102040816
18,28,0.3544973544973542,0,1.0,0.2063492063492065,0.07015306122448979
18,29,0.3003246753246751,0,1.0,0.14935064935064934,0.06377551020408163
18,46,-0.2032967032967017,1,1.0,-1.8516483516483517,0.06887755102040816
18,47,-0.1456043956043942,1,1.0,-1.631868131868132,0.06887755102040816
18,59,-0.15259740259740195,1,1.0,-1.7207792207792207,0.06377551020408163
19,20,0.3569604086845457,0,1.0,0.3690932311621967,0.06658739595719382
19,21,0.2938808373590982,0,1.0,-0.07568438003220601,0.06858710562414266
19,22,0.354497354497354,0,1.0,0.42328042328042337,0.07015306122448979
19,23,0.354497354497354,0,1.0,0.3148148148148149,0.07015306122448979
19,24,0.3354700854700854,0,1.0,0.4017094017094017,0.07270233196159122
19,25,0.2874396135265699,0,1.0,0.041867954911433136,0.06858710562414266
19,26,0.29461279461279477,0,1.0,0.07744107744107742,0.06721536351165981
19,31,-0.13407407407407357,1,1.0,-1.5037037037037035,0.06995884773662552
19,39,-0.16498316498316434,1,1.0,-1.7154882154882154,0.06721536351165981
19,56,-0.16103059581320456,1,1.0,-1.603864734299517,0.06858710562414266
19,59,-0.11952861952861915,1,1.0,-1.3569023569023568,0.0644718792866941
20,21,0.36206896551724255,0,1.0,0.2923538230884558,0.06183115338882283
20,22,0.4513546798029552,0,1.0,0.7573891625615762,0.06777645659928656
20,23,0.4476600985221675,0,1.0,0.7573891625615762,0.06777645659928656
20,24,0.4045092838196286,0,1.0,0.6167108753315651,0.06539833531510107
20,25,0.3365817091454283,0,1.0,0.2923538230884558,0.06183115338882283
20,26,0.34482758620689735,0,1.0,0.21943573667711613,0.06064209274673008
20,27,0.33687002652519893,0,1.0,0.1870026525198939,0.06539833531510107
20,28,0.33971902937420106,0,1.0,0.2630906768837804,0.06658739595719382
20,29,0.349529780564264,0,1.0,0.3338557993730408,0.06064209274673008
20,30,-0.18590704647676093,1,1.0,-1.6191904047976011,0.06183115338882283
20,47,-0.15915119363395225,1,1.0,-1.5318302387267904,0.06539833531510107
21,22,0.36723602484472007,0,1.0,0.3416149068322981,0.06505102040816327
21,23,0.37499999999999967,0,1.0,0.3416149068322981,0.06505102040816327
21,24,0.34113712374581984,0,1.0,0.21070234113712383,0.07248520710059171
21,27,0.29849498327759283,0,1.0,-0.030100334448160515,0.07248520710059171
21,28,0.3309178743961352,0,1.0,0.1594202898550725,0.06858710562414266
21,29,0.32707509881422947,0,1.0,0.031620553359683945,0.08506616257088846
21,35,-0.21669004207573583,1,1.0,-1.6325385694249652,0.055150884495317375
21,58,-0.22113943028485705,1,1.0,-1.7316341829085458,0.06183115338882283
22,23,0.4464285714285715,0,1.0,0.7142857142857141,0.07142857142857142
22,24,0.44917582417582436,0,1.0,0.7857142857142856,0.06887755102040816
22,25,0.36490683229813625,0,1.0,0.3416149068322981,0.06505102040816327
22,26,0.37499999999999933,0,1.0,0.3831168831168833,0.06377551020408163
22,27,0.33379120879120905,0,1.0,0.2362637362637362,0.06887755102040816
22,28,0.3723544973544971,0,1.0,0.5317460317460317,0.06887755102040816
22,29,0.36201298701298634,0,1.0,0.3831168831168833,0.06377551020408163
22,45,-0.20535714285714102,1,1.0,-1.7321428571428572,0.0663265306122449
23,24,0.39560439560439586,0,1.0,0.5659340659340658,0.06887755102040816
23,26,0.35389610389610315,0,1.0,0.2662337662337665,0.06377551020408163
23,27,0.33379120879120927,0,1.0,0.12637362637362637,0.06887755102040816
23,28,0.3366402116402113,0,1.0,0.2063492063492065,0.07015306122448979
23,29,0.3311688311688308,0,1.0,0.2662337662337665,0.06377551020408163
23,30,-0.2080745341614898,1,1.0,-1.611801242236025,0.06377551020408163
23,51,-0.22619047619047472,1,1.0,-1.6904761904761905,0.058673469387755105
24,25,0.38461538461538547,0,1.0,0.331103678929766,0.07248520710059171
24,26,0.40034965034964987,0,1.0,0.493006993006993,0.07100591715976332
24,28,0.3368945868945876,0,1.0,0.4017094017094017,0.07270233196159122
24,29,0.4038461538461535,0,1.0,0.493006993006993,0.07100591715976332
25,27,0.320234113712375,0,1.0,0.09030100334448177,0.07248520710059171
25,28,0.2721417069243153,0,1.0,-0.07568438003220601,0.06858710562414266
25,29,0.36956521739130466,0,1.0,0.16403162055335974,0.08506616257088846
25,48,-0.20108695652173925,1,1.0,-1.8130434782608695,0.08128544423440454
26,28,0.31734006734006726,0,1.0,0.19696969696969702,0.06721536351165981
26,29,0.34090909090909105,0,1.0,-0.0454545454545453,0.09090909090909091
26,58,-0.2053291536050148,1,1.0,-1.8401253918495297,0.06064209274673008
27,28,0.3490028490028496,0,1.0,0.06410256410256421,0.07270233196159122
27,29,0.30244755244755217,0,1.0,0.12587412587412605,0.07100591715976332
27,38,-0.07769230769230662,1,1.0,-1.4923076923076923,0.07544378698224852
27,42,-0.0856643356643354,1,1.0,-1.465034965034965,0.07100591715976332
